timestamp,object_x,error,turn_vel,left_setpoint,right_setpoint,object_found,robot_x,robot_y,robot_theta
6.56008,183.232,-23.2316,-0.464632,-2.46463,2.46463,1,0.615393,4.79452e-06,2.78233e-05
6.58006,183.232,-23.2316,-0.464632,-2.46463,2.46463,1,0.617539,4.85378e-06,2.78306e-05
6.60012,178.148,0,0,-2,2,1,0.619666,4.91261e-06,2.7837e-05
6.62015,178.148,0,0,-2,2,1,0.621599,4.9661e-06,2.78422e-05
6.6401,178.148,0,0,-2,2,1,0.623467,5.01781e-06,2.7847e-05
6.6608,172.881,0,0,-2,2,1,0.625144,5.06427e-06,2.78508e-05
6.68008,172.881,0,0,-2,2,1,0.626772,5.10942e-06,2.78542e-05
6.70008,166.807,0,0,-2,2,1,0.628551,5.15877e-06,2.78575e-05
6.7201,166.807,0,0,-2,2,1,0.630137,5.20281e-06,2.786e-05
6.7401,166.807,0,0,-2,2,1,0.631803,5.24909e-06,2.78623e-05
6.76007,161.093,0,0,-2,2,1,0.633465,5.29527e-06,2.78642e-05
6.78006,161.093,0,0,-2,2,1,0.635125,5.3414e-06,2.78659e-05
6.80009,161.093,0,0,-2,2,1,0.63687,5.38995e-06,2.78675e-05
6.82006,154.921,0,0,-2,2,1,0.63844,5.43363e-06,2.78686e-05
6.84011,154.921,0,0,-2,2,1,0.640097,5.47975e-06,2.78697e-05
6.86011,154.921,0,0,-2,2,1,0.641754,5.52587e-06,2.78707e-05
6.88007,148.503,0,0,-2,2,1,0.643411,5.57199e-06,2.78715e-05
6.90007,148.503,0,0,-2,2,1,0.645155,5.62055e-06,2.78722e-05
6.92007,148.503,0,0,-2,2,1,0.646724,5.66426e-06,2.78728e-05
6.94011,143.05,0,0,-2,2,1,0.648381,5.71041e-06,2.78733e-05
6.96007,143.05,0,0,-2,2,1,0.650037,5.75656e-06,2.78737e-05
6.98007,137.817,22.1829,0.443658,-1.55634,1.55634,1,0.651607,5.80028e-06,2.78741e-05
7.00006,137.817,22.1829,0.443658,-1.55634,1.55634,1,0.653262,5.84641e-06,2.78744e-05
7.02006,137.817,22.1829,0.443658,-1.55634,1.55634,1,0.654601,5.88369e-06,2.78747e-05
7.04006,133.707,26.293,0.525861,-1.47414,1.47414,1,0.655996,5.92258e-06,2.78749e-05
7.06006,133.707,26.293,0.525861,-1.47414,1.47414,1,0.65726,5.9578e-06,2.78751e-05
7.08058,133.707,26.293,0.525861,-1.47414,1.47414,1,0.65847,5.99152e-06,2.78753e-05
7.10006,129.544,30.4565,0.60913,-1.39087,1.39087,1,0.659713,6.02614e-06,2.78755e-05
7.12013,129.544,30.4565,0.60913,-1.39087,1.39087,1,0.660803,6.05653e-06,2.78756e-05
7.1401,129.544,30.4565,0.60913,-1.39087,1.39087,1,0.661916,6.08755e-06,2.78757e-05
7.16034,125.529,34.4705,0.68941,-1.31059,1.31059,1,0.662722,6.11e-06,2.78758e-05
7.18112,125.529,34.4705,0.68941,-1.31059,1.31059,1,0.663679,6.1367e-06,2.78759e-05
7.20006,125.529,34.4705,0.68941,-1.31059,1.31059,1,0.664768,6.16703e-06,2.7876e-05
7.22008,120.839,39.1615,0.78323,-1.21677,1.21677,1,0.665674,6.19229e-06,2.7876e-05
7.24011,120.839,39.1615,0.78323,-1.21677,1.21677,1,0.66666,6.21977e-06,2.78761e-05
7.26028,115.675,44.3255,0.886509,-1.11349,1.11349,1,0.667605,6.24612e-06,2.78761e-05
7.28007,115.675,44.3255,0.886509,-1.11349,1.11349,1,0.668464,6.27006e-06,2.78762e-05
7.30009,115.675,44.3255,0.886509,-1.11349,1.11349,1,0.669366,6.29519e-06,2.78762e-05
7.32008,110.627,49.3728,0.987456,-1.01254,1.01254,1,0.670152,6.31709e-06,2.78762e-05
7.34011,110.627,49.3728,0.987456,-1.01254,1.01254,1,0.670949,6.33931e-06,2.78763e-05
7.36061,110.627,49.3728,0.987456,-1.01254,1.01254,1,0.671701,6.36029e-06,2.78763e-05
7.3801,105.823,54.1769,1.08354,-0.916463,0.916463,1,0.672392,6.37953e-06,2.78763e-05
7.40011,105.823,54.1769,1.08354,-0.916463,0.916463,1,0.67309,6.39901e-06,2.78763e-05
7.42005,105.823,54.1769,1.08354,-0.916463,0.916463,1,0.673713,6.41637e-06,2.78763e-05
7.4401,101.354,58.6456,1.17291,-0.827087,0.827087,1,0.674315,6.43314e-06,2.78764e-05
7.46006,101.354,58.6456,1.17291,-0.827087,0.827087,1,0.674891,6.44919e-06,2.78764e-05
7.48009,97.1723,62.8277,1.25655,-0.743445,0.743445,1,0.675459,6.46504e-06,2.78764e-05
7.5001,97.1723,62.8277,1.25655,-0.743445,0.743445,1,0.676017,6.4806e-06,2.78764e-05
7.5201,97.1723,62.8277,1.25655,-0.743445,0.743445,1,0.67648,6.49349e-06,2.78764e-05
7.54012,94.1088,65.8912,1.31782,-0.682176,0.682176,1,0.676946,6.50649e-06,2.78764e-05
7.56006,94.1088,65.8912,1.31782,-0.682176,0.682176,1,0.677389,6.51884e-06,2.78764e-05
7.58006,94.1088,65.8912,1.31782,-0.682176,0.682176,1,0.677804,6.53039e-06,2.78764e-05
7.60008,90.986,69.014,1.38028,-0.61972,0.61972,1,0.678223,6.54208e-06,2.78764e-05
7.62007,90.986,69.014,1.38028,-0.61972,0.61972,1,0.678583,6.55211e-06,2.78764e-05
7.64011,90.986,69.014,1.38028,-0.61972,0.61972,1,0.678936,6.56194e-06,2.78764e-05
7.66012,87.8521,72.1479,1.44296,-0.557041,0.557041,1,0.679273,6.57136e-06,2.78764e-05
7.68026,87.8521,72.1479,1.44296,-0.557041,0.557041,1,0.679592,6.58023e-06,2.78764e-05
7.70008,87.8521,72.1479,1.44296,-0.557041,0.557041,1,0.679898,6.58877e-06,2.78764e-05
7.72011,84.1536,75.8464,1.51693,-0.483073,0.483073,1,0.680159,6.59606e-06,2.78764e-05
7.74011,84.1536,75.8464,1.51693,-0.483073,0.483073,1,0.680415,6.60318e-06,2.78764e-05
7.76007,81.2319,78.7681,1.57536,-0.424639,0.424639,1,0.680639,6.60944e-06,2.78764e-05
7.78006,81.2319,78.7681,1.57536,-0.424639,0.424639,1,0.680827,6.61467e-06,2.78764e-05
7.80006,81.2319,78.7681,1.57536,-0.424639,0.424639,1,0.681003,6.61957e-06,2.78764e-05
7.82006,76.8109,83.1891,1.66378,-0.336217,0.336217,1,0.681145,6.62355e-06,2.78764e-05
7.84011,76.8109,83.1891,1.66378,-0.336217,0.336217,1,0.681272,6.62706e-06,2.78764e-05
7.86006,76.8109,83.1891,1.66378,-0.336217,0.336217,1,0.681361,6.62955e-06,2.78764e-05
7.88057,76.8109,83.1891,1.66378,-0.336217,0.336217,1,0.681429,6.63146e-06,2.78764e-05
7.90007,76.8109,83.1891,1.66378,-0.336217,0.336217,1,0.68149,6.63316e-06,2.78764e-05
7.92006,76.8109,83.1891,1.66378,-0.336217,0.336217,1,0.68154,6.63455e-06,2.78764e-05
7.94015,76.8109,83.1891,1.66378,-0.336217,0.336217,1,0.681589,6.63592e-06,2.78764e-05
7.96007,76.8109,83.1891,1.66378,-0.336217,0.336217,1,0.681637,6.63726e-06,2.78764e-05
7.98008,76.8109,83.1891,1.66378,-0.336217,0.336217,1,0.681684,6.63856e-06,2.78764e-05
8.00008,67.1263,92.8737,1.85747,-0.142525,0.142525,1,0.681731,6.63986e-06,2.78764e-05
8.02008,67.1263,92.8737,1.85747,-0.142525,0.142525,1,0.681766,6.57848e-06,2.91475e-05
8.04007,63.9027,96.0973,1.92195,-0.0780539,0.0780539,1,0.681787,6.47101e-06,3.05892e-05
8.06006,63.9027,96.0973,1.92195,-0.0780539,0.0780539,1,0.681798,6.39782e-06,3.17792e-05
8.08007,63.9027,96.0973,1.92195,-0.0780539,0.0780539,1,0.681804,6.33561e-06,3.28105e-05
8.10007,61.5178,98.4822,1.96964,-0.0303555,0.0303555,1,0.681807,6.27795e-06,3.37491e-05
8.12008,61.5178,98.4822,1.96964,-0.0303555,0.0303555,1,0.681809,6.23078e-06,3.45167e-05
8.14011,61.5178,98.4822,1.96964,-0.0303555,0.0303555,1,0.681809,6.18782e-06,3.52161e-05
8.16006,58.0504,101.95,2.03899,0.0389928,-0.0389928,1,0.68181,6.15087e-06,3.58175e-05
8.18007,58.0504,101.95,2.03899,0.0389928,-0.0389928,1,0.68181,6.11909e-06,3.63345e-05
8.20007,58.0504,101.95,2.03899,0.0389928,-0.0389928,1,0.68181,6.09044e-06,3.68007e-05
8.22037,54.3096,105.69,2.11381,0.113808,-0.113808,1,0.681811,6.06827e-06,3.71613e-05
8.24011,54.3096,105.69,2.11381,0.113808,-0.113808,1,0.681811,6.04807e-06,3.74899e-05
8.26008,54.3096,105.69,2.11381,0.113808,-0.113808,1,0.681811,6.03155e-06,3.77586e-05
8.28007,53.5752,106.425,2.1285,0.128497,-0.128497,1,0.681811,6.01798e-06,3.79794e-05
8.30007,53.5752,106.425,2.1285,0.128497,-0.128497,1,0.681811,6.00483e-06,3.81933e-05
8.32007,51.8558,108.144,2.16288,0.162883,-0.162883,1,0.681811,5.99463e-06,3.83591e-05
8.34006,51.8558,108.144,2.16288,0.162883,-0.162883,1,0.681811,5.98428e-06,3.85276e-05
8.36007,51.8558,108.144,2.16288,0.162883,-0.162883,1,0.681811,5.97585e-06,3.86646e-05
8.38095,52.9421,107.058,2.14116,0.141158,-0.141158,1,0.681811,5.96861e-06,3.87824e-05
8.40014,52.9421,107.058,2.14116,0.141158,-0.141158,1,0.681811,5.96208e-06,3.88886e-05
8.42006,52.9421,107.058,2.14116,0.141158,-0.141158,1,0.681811,5.95729e-06,3.89665e-05
8.44011,52.3417,107.658,2.15317,0.153166,-0.153166,1,0.681811,5.95288e-06,3.90383e-05
8.46006,52.3417,107.658,2.15317,0.153166,-0.153166,1,0.681811,5.94886e-06,3.91037e-05
8.48012,52.3417,107.658,2.15317,0.153166,-0.153166,1,0.681811,5.94557e-06,3.91572e-05
8.50007,52.1549,107.845,2.1569,0.156902,-0.156902,1,0.681811,5.94228e-06,3.92107e-05
8.52008,52.1549,107.845,2.1569,0.156902,-0.156902,1,0.681811,5.93987e-06,3.92499e-05
8.54012,48.0257,111.974,2.23949,0.239486,-0.239486,1,0.681811,5.93767e-06,3.92856e-05
8.56006,48.0257,111.974,2.23949,0.239486,-0.239486,1,0.681811,5.93578e-06,3.93164e-05
8.58007,48.0257,111.974,2.23949,0.239486,-0.239486,1,0.681811,5.93416e-06,3.93428e-05
8.60008,45.4695,114.531,2.29061,0.290611,-0.290611,1,0.681811,5.9327e-06,3.93666e-05
8.62006,45.4695,114.531,2.29061,0.290611,-0.290611,1,0.68181,5.93155e-06,3.9385e-05
8.64012,45.4695,114.531,2.29061,0.290611,-0.290611,1,0.681809,5.93048e-06,3.94018e-05
8.66014,43.9291,116.071,2.32142,0.321418,-0.321418,1,0.681808,5.92954e-06,3.94163e-05
8.68007,43.9291,116.071,2.32142,0.321418,-0.321418,1,0.681801,5.9285e-06,3.94287e-05
8.70006,43.9291,116.071,2.32142,0.321418,-0.321418,1,0.681781,5.92704e-06,3.94399e-05
8.7201,41.8568,118.143,2.36286,0.362864,-0.362864,1,0.681758,5.92558e-06,3.94485e-05
8.74011,41.8568,118.143,2.36286,0.362864,-0.362864,1,0.681723,5.92371e-06,3.94564e-05
8.76007,41.8568,118.143,2.36286,0.362864,-0.362864,1,0.681671,5.92123e-06,3.94632e-05
8.78006,40.8799,119.12,2.3824,0.382402,-0.382402,1,0.681609,5.91845e-06,3.9469e-05
8.80009,40.8799,119.12,2.3824,0.382402,-0.382402,1,0.681536,5.91522e-06,3.94743e-05
8.82007,40.0048,119.995,2.3999,0.399904,-0.399904,1,0.68146,5.91199e-06,3.94784e-05
8.84012,40.0048,119.995,2.3999,0.399904,-0.399904,1,0.681372,5.9083e-06,3.94821e-05
8.86103,40.0048,119.995,2.3999,0.399904,-0.399904,1,0.681281,5.90449e-06,3.94851e-05
8.88007,39.2539,120.746,2.41492,0.414921,-0.414921,1,0.681179,5.90031e-06,3.94879e-05
8.90007,39.2539,120.746,2.41492,0.414921,-0.414921,1,0.681066,5.89569e-06,3.94903e-05
8.92006,39.2539,120.746,2.41492,0.414921,-0.414921,1,0.680964,5.89154e-06,3.94922e-05
8.94011,36.7943,123.206,2.46411,0.464115,-0.464115,1,0.680846,5.88679e-06,3.94939e-05
8.96006,36.7943,123.206,2.46411,0.464115,-0.464115,1,0.680717,5.88162e-06,3.94955e-05
8.98011,36.7943,123.206,2.46411,0.464115,-0.464115,1,0.68057,5.87571e-06,3.94968e-05
9.00007,35.4456,124.554,2.49109,0.491089,-0.491089,1,0.680403,5.86906e-06,3.94979e-05
9.02107,35.4456,124.554,2.49109,0.491089,-0.491089,1,0.680244,5.86271e-06,3.94988e-05
9.04008,35.0567,124.943,2.49887,0.498866,-0.498866,1,0.680063,5.85552e-06,3.94997e-05
9.06012,35.0567,124.943,2.49887,0.498866,-0.498866,1,0.679985,5.8524e-06,3.95e-05
9.08015,35.0567,124.943,2.49887,0.498866,-0.498866,1,0.679782,5.84435e-06,3.95007e-05
9.10005,33.5715,126.428,2.52857,0.528569,-0.528569,1,0.679574,5.83608e-06,3.95013e-05
9.12005,33.5715,126.428,2.52857,0.528569,-0.528569,1,0.679379,5.82835e-06,3.95018e-05
9.14012,33.5715,126.428,2.52857,0.528569,-0.528569,1,0.679161,5.81971e-06,3.95022e-05
9.16005,32.744,127.256,2.54512,0.54512,-0.54512,1,0.678936,5.81082e-06,3.95025e-05
9.18007,32.744,127.256,2.54512,0.54512,-0.54512,1,0.678729,5.80264e-06,3.95028e-05
9.20007,32.744,127.256,2.54512,0.54512,-0.54512,1,0.678478,5.79269e-06,3.95031e-05
9.22012,32.6197,127.38,2.54761,0.547606,-0.547606,1,0.678248,5.78358e-06,3.95033e-05
9.24011,32.6197,127.38,2.54761,0.547606,-0.547606,1,0.678002,5.77385e-06,3.95035e-05
9.26005,32.6197,127.38,2.54761,0.547606,-0.547606,1,0.677754,5.76404e-06,3.95037e-05
9.28005,33.203,126.797,2.53594,0.535939,-0.535939,1,0.677504,5.75418e-06,3.95038e-05
9.3001,33.203,126.797,2.53594,0.535939,-0.535939,1,0.677244,5.74387e-06,3.9504e-05
9.32012,34.7932,125.207,2.50414,0.504136,-0.504136,1,0.677013,5.73474e-06,3.95041e-05
9.34008,34.7932,125.207,2.50414,0.504136,-0.504136,1,0.676765,5.72494e-06,3.95042e-05
9.36009,34.7932,125.207,2.50414,0.504136,-0.504136,1,0.676542,5.71613e-06,3.95043e-05
9.38006,39.3631,120.637,2.41274,0.412737,-0.412737,1,0.676326,5.70758e-06,3.95043e-05
9.40011,39.3631,120.637,2.41274,0.412737,-0.412737,1,0.676122,5.69954e-06,3.95044e-05
9.42007,39.3631,120.637,2.41274,0.412737,-0.412737,1,0.675971,5.69359e-06,3.95044e-05
9.44011,43.6544,116.346,2.32691,0.326913,-0.326913,1,0.67583,5.68801e-06,3.95045e-05
9.46008,43.6544,116.346,2.32691,0.326913,-0.326913,1,0.675714,5.68342e-06,3.95045e-05
9.48014,43.6544,116.346,2.32691,0.326913,-0.326913,1,0.675635,5.68028e-06,3.95046e-05
9.50007,49.7993,110.201,2.20401,0.204013,-0.204013,1,0.675573,5.67782e-06,3.95046e-05
9.52006,49.7993,110.201,2.20401,0.204013,-0.204013,1,0.675533,5.67626e-06,3.95046e-05
9.54012,56.8255,103.174,2.06349,0.0634892,-0.0634892,1,0.675511,5.67537e-06,3.95046e-05
9.56007,56.8255,103.174,2.06349,0.0634892,-0.0634892,1,0.675499,5.67489e-06,3.95047e-05
9.58013,56.8255,103.174,2.06349,0.0634892,-0.0634892,1,0.675492,5.67464e-06,3.95047e-05
9.60008,63.5742,96.4258,1.92852,-0.0714844,0.0714844,1,0.675489,5.6745e-06,3.95047e-05
9.62012,63.5742,96.4258,1.92852,-0.0714844,0.0714844,1,0.675487,5.67443e-06,3.95047e-05
9.64014,63.5742,96.4258,1.92852,-0.0714844,0.0714844,1,0.675486,5.67439e-06,3.95047e-05
9.66009,71.3357,88.6643,1.77329,-0.226715,0.226715,1,0.675485,5.67437e-06,3.95047e-05
9.68007,71.3357,88.6643,1.77329,-0.226715,0.226715,1,0.675485,5.67436e-06,3.95047e-05
9.70006,71.3357,88.6643,1.77329,-0.226715,0.226715,1,0.675485,5.67435e-06,3.95047e-05
9.72006,79.356,80.644,1.61288,-0.38712,0.38712,1,0.675485,5.67435e-06,3.95047e-05
9.74011,79.356,80.644,1.61288,-0.38712,0.38712,1,0.675504,5.67512e-06,3.95047e-05
9.76007,86.723,73.277,1.46554,-0.534461,0.534461,1,0.675559,5.67728e-06,3.95047e-05
9.78012,86.723,73.277,1.46554,-0.534461,0.534461,1,0.675655,5.68106e-06,3.95047e-05
9.80007,86.723,73.277,1.46554,-0.534461,0.534461,1,0.675828,5.6879e-06,3.95047e-05
9.82007,93.6912,66.3088,1.32618,-0.673824,0.673824,1,0.676017,5.69535e-06,3.95047e-05
9.84011,93.6912,66.3088,1.32618,-0.673824,0.673824,1,0.676258,5.70489e-06,3.95047e-05
9.8601,93.6912,66.3088,1.32618,-0.673824,0.673824,1,0.67656,5.71683e-06,3.95047e-05
9.88006,101.868,58.1316,1.16263,-0.837368,0.837368,1,0.676878,5.72936e-06,3.95047e-05
9.90006,101.868,58.1316,1.16263,-0.837368,0.837368,1,0.677281,5.74531e-06,3.95048e-05
9.9201,110.51,49.4897,0.989794,-1.01021,1.01021,1,0.677709,5.76222e-06,3.95048e-05
9.94011,110.51,49.4897,0.989794,-1.01021,1.01021,1,0.678228,5.78273e-06,3.95048e-05
9.96007,110.51,49.4897,0.989794,-1.01021,1.01021,1,0.678831,5.80651e-06,3.95048e-05
9.98007,110.51,49.4897,0.989794,-1.01021,1.01021,1,0.679443,5.83071e-06,3.95048e-05
10.0001,117.513,42.4875,0.84975,-1.15025,1.15025,1,0.680113,5.85719e-06,3.95048e-05
10.0201,117.513,42.4875,0.84975,-1.15025,1.15025,1,0.680819,5.88506e-06,3.95048e-05
10.0401,123.857,36.1428,0.722855,-1.27714,1.27714,1,0.681583,5.91526e-06,3.95048e-05
10.0601,123.857,36.1428,0.722855,-1.27714,1.27714,1,0.682403,5.94764e-06,3.95048e-05
10.0801,123.857,36.1428,0.722855,-1.27714,1.27714,1,0.683286,5.98253e-06,3.95048e-05
10.1001,128.201,31.7986,0.635972,-1.36403,1.36403,1,0.684253,6.02072e-06,3.95048e-05
10.1201,128.201,31.7986,0.635972,-1.36403,1.36403,1,0.685154,6.0563e-06,3.95048e-05
10.1401,133.026,26.9743,0.539487,-1.46051,1.46051,1,0.686145,6.09548e-06,3.95048e-05
10.1601,133.026,26.9743,0.539487,-1.46051,1.46051,1,0.687177,6.13624e-06,3.95048e-05
10.1801,133.026,26.9743,0.539487,-1.46051,1.46051,1,0.688257,6.17889e-06,3.95048e-05
10.2011,138.271,21.7294,0.434589,-1.56541,1.56541,1,0.68942,6.22486e-06,3.95048e-05
10.2201,138.271,21.7294,0.434589,-1.56541,1.56541,1,0.690495,6.26732e-06,3.95048e-05
10.2401,138.271,21.7294,0.434589,-1.56541,1.56541,1,0.691675,6.31393e-06,3.95048e-05
10.2601,143.421,0,0,-2,2,1,0.692817,6.35906e-06,3.95048e-05
10.2801,143.421,0,0,-2,2,1,0.694041,6.4074e-06,3.95048e-05
10.3001,143.421,0,0,-2,2,1,0.695577,6.46808e-06,3.95048e-05
10.3201,147.743,0,0,-2,2,1,0.697048,6.52618e-06,3.95048e-05
10.3401,147.743,0,0,-2,2,1,0.698648,6.58939e-06,3.95048e-05
10.3601,152.296,0,0,-2,2,1,0.700274,6.65365e-06,3.95048e-05
10.3801,152.296,0,0,-2,2,1,0.701915,6.71846e-06,3.95048e-05
10.4001,152.296,0,0,-2,2,1,0.70365,6.787e-06,3.95048e-05
10.4201,155.697,0,0,-2,2,1,0.705128,6.8454e-06,3.95048e-05
10.4401,155.697,0,0,-2,2,1,0.706869,6.91418e-06,3.95048e-05
10.4601,155.697,0,0,-2,2,1,0.708525,6.97958e-06,3.95048e-05
10.4801,157.943,0,0,-2,2,1,0.710094,7.04155e-06,3.95048e-05
10.5001,157.943,0,0,-2,2,1,0.711837,7.11043e-06,3.95048e-05
10.5201,157.943,0,0,-2,2,1,0.713406,7.17242e-06,3.95048e-05
10.5401,160.115,0,0,-2,2,1,0.715063,7.23786e-06,3.95048e-05
10.5601,160.115,0,0,-2,2,1,0.716719,7.3033e-06,3.95048e-05
10.5801,160.115,0,0,-2,2,1,0.718376,7.36875e-06,3.95048e-05
10.6001,161.794,0,0,-2,2,1,0.72012,7.43764e-06,3.95048e-05
10.6201,161.794,0,0,-2,2,1,0.721689,7.49964e-06,3.95048e-05
10.6401,163.246,0,0,-2,2,1,0.723346,7.56508e-06,3.95048e-05
10.6601,163.246,0,0,-2,2,1,0.725003,7.63053e-06,3.95048e-05
10.6801,163.246,0,0,-2,2,1,0.726572,7.69253e-06,3.95048e-05
10.7001,163.308,0,0,-2,2,1,0.728316,7.76142e-06,3.95048e-05
10.7201,163.308,0,0,-2,2,1,0.729885,7.82342e-06,3.95048e-05
10.7401,163.308,0,0,-2,2,1,0.731455,7.88542e-06,3.95048e-05
10.7601,163.039,0,0,-2,2,1,0.733111,7.95086e-06,3.95048e-05
10.7801,163.039,0,0,-2,2,1,0.734768,8.01631e-06,3.95048e-05
10.8001,163.039,0,0,-2,2,1,0.736512,8.0852e-06,3.95048e-05
10.8201,162.842,0,0,-2,2,1,0.738081,8.1472e-06,3.95048e-05
10.8401,162.842,0,0,-2,2,1,0.739738,8.21265e-06,3.95048e-05
10.8601,162.842,0,0,-2,2,1,0.741395,8.27809e-06,3.95048e-05
10.8801,162.897,0,0,-2,2,1,0.742964,8.34009e-06,3.95048e-05
10.9001,162.897,0,0,-2,2,1,0.744533,8.40209e-06,3.95048e-05
10.9201,164.292,0,0,-2,2,1,0.746103,8.46409e-06,3.95048e-05
10.9401,164.292,0,0,-2,2,1,0.74776,8.52954e-06,3.95048e-05
10.9601,164.292,0,0,-2,2,1,0.749416,8.59498e-06,3.95048e-05
10.9801,166.838,0,0,-2,2,1,0.751073,8.66043e-06,3.95048e-05
11.0001,166.838,0,0,-2,2,1,0.752817,8.72932e-06,3.95048e-05
11.0201,166.838,0,0,-2,2,1,0.754386,8.79132e-06,3.95048e-05
11.0402,171.436,0,0,-2,2,1,0.756043,8.85676e-06,3.95048e-05
11.0601,171.436,0,0,-2,2,1,0.757699,8.92221e-06,3.95048e-05
11.0801,171.436,0,0,-2,2,1,0.759182,8.98077e-06,3.95048e-05
11.1006,174.381,0,0,-2,2,1,0.760838,9.04621e-06,3.95048e-05
11.1201,174.381,0,0,-2,2,1,0.762408,9.10821e-06,3.95048e-05
11.1401,177.982,0,0,-2,2,1,0.764064,9.17366e-06,3.95048e-05
11.1601,177.982,0,0,-2,2,1,0.765634,9.23566e-06,3.95048e-05
11.1801,177.982,0,0,-2,2,1,0.767291,9.3011e-06,3.95048e-05
11.2001,180.977,-20.9769,-0.419537,-2.41954,2.41954,1,0.769034,9.36999e-06,3.95048e-05
11.2201,180.977,-20.9769,-0.419537,-2.41954,2.41954,1,0.770674,9.98141e-06,2.8266e-05
11.2401,180.977,-20.9769,-0.419537,-2.41954,2.41954,1,0.772555,1.09806e-05,1.54968e-05
11.2601,183.814,-23.8141,-0.476281,-2.47628,2.47628,1,0.774522,1.16842e-05,4.39308e-06
11.2801,183.814,-23.8141,-0.476281,-2.47628,2.47628,1,0.776544,1.23438e-05,-6.78812e-06
11.3001,183.814,-23.8141,-0.476281,-2.47628,2.47628,1,0.77872,1.29815e-05,-1.72168e-05
11.3201,187.446,-27.4458,-0.548915,-2.54892,2.54892,1,0.780701,1.34363e-05,-2.53143e-05
11.3401,187.446,-27.4458,-0.548915,-2.54892,2.54892,1,0.782817,1.38278e-05,-3.2707e-05
11.3601,187.446,-27.4458,-0.548915,-2.54892,2.54892,1,0.784967,1.41417e-05,-3.90749e-05
11.3801,190.295,-30.2952,-0.605904,-2.6059,2.6059,1,0.787134,1.4388e-05,-4.45613e-05
11.4001,190.295,-30.2952,-0.605904,-2.6059,2.6059,1,0.789438,1.45839e-05,-4.9518e-05
11.4203,193.627,-33.6274,-0.672547,-2.67255,2.67255,1,0.791535,1.4712e-05,-5.33609e-05
11.4401,193.627,-33.6274,-0.672547,-2.67255,2.67255,1,0.793774,1.4804e-05,-5.68699e-05
11.4601,193.627,-33.6274,-0.672547,-2.67255,2.67255,1,0.796045,1.48571e-05,-5.98935e-05
11.4801,196.566,-36.5656,-0.731312,-2.73131,2.73131,1,0.798333,1.4877e-05,-6.24987e-05
11.5001,196.566,-36.5656,-0.731312,-2.73131,2.73131,1,0.800763,1.48668e-05,-6.48527e-05
11.5201,196.566,-36.5656,-0.731312,-2.73131,2.73131,1,0.802975,1.48334e-05,-6.6678e-05
11.5401,197.941,-37.941,-0.758819,-2.75882,2.75882,1,0.805323,1.47772e-05,-6.83448e-05
11.5601,197.941,-37.941,-0.758819,-2.75882,2.75882,1,0.807684,1.47023e-05,-6.97812e-05
11.5801,197.941,-37.941,-0.758819,-2.75882,2.75882,1,0.810059,1.46111e-05,-7.1019e-05
11.6001,197.941,-37.941,-0.758819,-2.75882,2.75882,1,0.812567,1.45002e-05,-7.21374e-05
11.6201,197.941,-37.941,-0.758819,-2.75882,2.75882,1,0.814828,1.43894e-05,-7.30047e-05
11.6401,197.941,-37.941,-0.758819,-2.75882,2.75882,1,0.817217,1.42627e-05,-7.37968e-05
11.6601,195.927,-35.9268,-0.718537,-2.71854,2.71854,1,0.819481,1.41347e-05,-7.44459e-05
11.6801,195.927,-35.9268,-0.718537,-2.71854,2.71854,1,0.821865,1.3993e-05,-7.50388e-05
11.7001,192.963,-32.9629,-0.659259,-2.65926,2.65926,1,0.824358,1.38381e-05,-7.55745e-05
11.7201,192.963,-32.9629,-0.659259,-2.65926,2.65926,1,0.826462,1.37028e-05,-7.59683e-05
11.7401,192.963,-32.9629,-0.659259,-2.65926,2.65926,1,0.828789,1.35491e-05,-7.63506e-05
11.7601,190.022,-30.022,-0.60044,-2.60044,2.60044,1,0.831101,1.33924e-05,-7.668e-05
11.7801,190.022,-30.022,-0.60044,-2.60044,2.60044,1,0.833394,1.32337e-05,-7.69639e-05
11.8001,190.022,-30.022,-0.60044,-2.60044,2.60044,1,0.835781,1.30654e-05,-7.72204e-05
11.8201,187.302,-27.3023,-0.546046,-2.54605,2.54605,1,0.837916,1.29126e-05,-7.74192e-05
11.8401,187.302,-27.3023,-0.546046,-2.54605,2.54605,1,0.840152,1.27503e-05,-7.76008e-05
11.8601,187.302,-27.3023,-0.546046,-2.54605,2.54605,1,0.842249,1.25966e-05,-7.77496e-05
11.8801,184.696,-24.6957,-0.493914,-2.49391,2.49391,1,0.843872,1.24767e-05,-7.78517e-05
11.9001,184.696,-24.6957,-0.493914,-2.49391,2.49391,1,0.845942,1.23225e-05,-7.79675e-05
11.9201,183.322,-23.3219,-0.466437,-2.46644,2.46644,1,0.84799,1.21688e-05,-7.8068e-05
11.9402,183.322,-23.3219,-0.466437,-2.46644,2.46644,1,0.850135,1.20069e-05,-7.81598e-05
11.9601,183.322,-23.3219,-0.466437,-2.46644,2.46644,1,0.852152,1.18539e-05,-7.8235e-05
11.9801,182.752,-22.7521,-0.455041,-2.45504,2.45504,1,0.854159,1.17007e-05,-7.83003e-05
12.0001,182.752,-22.7521,-0.455041,-2.45504,2.45504,1,0.856382,1.15304e-05,-7.83628e-05
12.0216,182.752,-22.7521,-0.455041,-2.45504,2.45504,1,0.858377,1.13771e-05,-7.84113e-05
