timestamp,object_x,object_y,error_th,error_x,th_set,x_set,left_vel,right_vel,object_found,robot_x,robot_y,robot_theta
17.1201,63.3387,36.7742,-18.3387,8.22581,-0.535022,0.0529397,-0.587961,-0.482082,1,0.000399769,0.00135384,-0.0220261
17.1402,63.3387,36.7742,-18.3387,8.22581,-0.543196,0.0566062,-0.599802,-0.48659,1,0.000444727,0.00145621,-0.0237004
17.1601,63.3387,36.7742,-18.3387,8.22581,-0.551321,0.0602507,-0.611572,-0.49107,1,0.000498688,0.0015748,-0.0256418
17.1802,62.2581,36.0968,-17.2581,8.90323,-0.559007,0.064216,-0.623223,-0.494791,1,0.000553836,0.00169212,-0.0275647
17.2001,62.2581,36.0968,-17.2581,8.90323,-0.56666,0.0681639,-0.634824,-0.498496,1,0.000616082,0.00182048,-0.0296711
17.2201,62.197,40.2727,-17.197,4.72727,-0.574304,0.0702652,-0.64457,-0.504039,1,0.000675864,0.00194017,-0.0316381
17.2401,62.197,40.2727,-17.197,4.72727,-0.581951,0.0723671,-0.654318,-0.509583,1,0.000739091,0.00206379,-0.0336723
17.2601,62.197,40.2727,-17.197,4.72727,-0.589593,0.0744679,-0.664061,-0.515125,1,0.000812795,0.00220575,-0.0360114
17.2802,63.08,38.4533,-18.08,6.54667,-0.597639,0.0773813,-0.67502,-0.520257,1,0.000885778,0.00234506,-0.0383095
17.3002,63.08,38.4533,-18.08,6.54667,-0.605674,0.0802909,-0.685965,-0.525383,1,0.000965696,0.00249632,-0.0408083
17.3201,62.08,38.4533,-17.08,6.54667,-0.613254,0.0831963,-0.696451,-0.530058,1,0.0010405,0.00263647,-0.0431268
17.3402,62.08,38.4533,-17.08,6.54667,-0.620859,0.086111,-0.70697,-0.534748,1,0.00111823,0.00278043,-0.0455116
17.3601,63.1818,42.6623,-18.1818,2.33766,-0.628929,0.0871486,-0.716078,-0.541781,1,0.00120817,0.00294482,-0.0482391
17.3802,63.1923,39.2179,-18.1923,5.78205,-0.637025,0.0897217,-0.726746,-0.547303,1,0.00129675,0.00310529,-0.0509055
17.4001,63.1923,39.2179,-18.1923,5.78205,-0.645098,0.0922875,-0.737385,-0.55281,1,0.0013929,0.00327871,-0.0537917
17.4201,62.2405,39.3671,-17.2405,5.63291,-0.65276,0.0947909,-0.747551,-0.557969,1,0.00148215,0.00343873,-0.0564587
17.4401,62.2405,39.3671,-17.2405,5.63291,-0.660423,0.0972946,-0.757717,-0.563128,1,0.00157416,0.00360246,-0.059192
17.4602,61.7416,40.8427,-16.7416,4.1573,-0.667884,0.0991473,-0.767031,-0.568737,1,0.00167976,0.00378874,-0.0623068
17.4801,61.7416,40.8427,-16.7416,4.1573,-0.675304,0.10099,-0.776294,-0.574314,1,0.00178323,0.00396988,-0.0653409
17.5002,61.7416,40.8427,-16.7416,4.1573,-0.682755,0.10284,-0.785595,-0.579915,1,0.00189524,0.00416489,-0.0686132
17.5201,61.4474,42.0132,-16.4474,2.98684,-0.690054,0.104166,-0.79422,-0.585888,1,0.00199864,0.00434415,-0.0716262
17.5401,61.4474,42.0132,-16.4474,2.98684,-0.697364,0.105493,-0.802857,-0.591871,1,0.00210445,0.00452693,-0.0747035
17.5601,61.4474,42.0132,-16.4474,2.98684,-0.704673,0.106821,-0.811494,-0.597853,1,0.00222467,0.00473415,-0.0781981
17.5801,60.5625,41.825,-15.5625,3.175,-0.711592,0.108232,-0.819824,-0.60336,1,0.00234134,0.00493498,-0.0815906
17.6001,60.5625,41.825,-15.5625,3.175,-0.718505,0.109642,-0.828147,-0.608863,1,0.00246672,0.00515049,-0.0852376
17.6201,60.5625,41.825,-15.5625,3.175,-0.725423,0.111054,-0.836477,-0.61437,1,0.00258182,0.00534798,-0.0885852
17.6401,60.5625,41.825,-15.5625,3.175,-0.73234,0.112465,-0.844805,-0.619875,1,0.00269913,0.00554874,-0.0919945
17.6601,57.875,41.6042,-12.875,3.39583,-0.738063,0.113974,-0.852038,-0.624089,1,0.00283214,0.00577564,-0.0958547
17.6801,58.7407,41.4722,-13.7407,3.52778,-0.744169,0.115542,-0.859712,-0.628627,1,0.00296111,0.00599484,-0.0995908
17.7001,58.7407,41.4722,-13.7407,3.52778,-0.750275,0.11711,-0.867385,-0.633165,1,0.00309969,0.00622922,-0.103594
17.7201,58.7407,41.4722,-13.7407,3.52778,-0.756385,0.118678,-0.875063,-0.637706,1,0.00322693,0.00644326,-0.107258
17.7402,58.7407,41.4722,-13.7407,3.52778,-0.762506,0.12025,-0.882756,-0.642256,1,0.00335666,0.00666015,-0.110978
17.7601,59.8531,42.7413,-14.8531,2.25874,-0.769094,0.121252,-0.890345,-0.647842,1,0.00350379,0.00690443,-0.115177
17.7801,59.8531,42.7413,-14.8531,2.25874,-0.775692,0.122255,-0.897947,-0.653437,1,0.00363881,0.00712719,-0.119015
17.8002,59.8531,42.7413,-14.8531,2.25874,-0.782308,0.123261,-0.905569,-0.659047,1,0.00379158,0.00737793,-0.123345
17.8201,59.5508,44.1186,-14.5508,0.881356,-0.788762,0.123652,-0.912414,-0.66511,1,0.00393144,0.00760649,-0.127301
17.8402,59.5508,44.1186,-14.5508,0.881356,-0.795235,0.124044,-0.919279,-0.671191,1,0.00407347,0.00783778,-0.131312
17.8601,58.6303,44.0336,-13.6303,0.966387,-0.801288,0.124473,-0.925762,-0.676815,1,0.0042336,0.008098,-0.135833
17.8801,57.3221,42.698,-12.3221,2.30201,-0.806764,0.125496,-0.932261,-0.681268,1,0.00437971,0.00833508,-0.139961
17.9002,57.3221,42.698,-12.3221,2.30201,-0.812253,0.126522,-0.938774,-0.685731,1,0.00454435,0.0086016,-0.144612
17.9201,53.8952,38.4435,-8.89516,6.55645,-0.816197,0.129429,-0.945625,-0.686768,1,0.00469479,0.00884414,-0.148853
17.9401,53.8952,38.4435,-8.89516,6.55645,-0.820153,0.132345,-0.952497,-0.687808,1,0.00484779,0.00908905,-0.153147
17.9601,53.8952,38.4435,-8.89516,6.55645,-0.824105,0.135258,-0.959363,-0.688847,1,0.00502164,0.0093636,-0.157975
17.9802,56.6804,40.0412,-11.6804,4.95876,-0.829313,0.137469,-0.966782,-0.691844,1,0.00518189,0.00961266,-0.16237
18.0002,56.6804,40.0412,-11.6804,4.95876,-0.834497,0.13967,-0.974166,-0.694827,1,0.00536431,0.00989139,-0.167307
18.0202,56.6804,40.0412,-11.6804,4.95876,-0.839679,0.141869,-0.981548,-0.697809,1,0.00553227,0.010144,-0.171798
18.0401,56.6804,40.0412,-11.6804,4.95876,-0.844869,0.144073,-0.988942,-0.700796,1,0.00570382,0.0103983,-0.176335
18.0601,55.63,41.73,-10.63,3.27,-0.849594,0.145526,-0.995121,-0.704068,1,0.00589866,0.0106826,-0.181428
18.0801,54.7308,41.9135,-9.73077,3.08654,-0.853918,0.146898,-1.00082,-0.70702,1,0.0060877,0.0109546,-0.186318
18.1001,54.7308,41.9135,-9.73077,3.08654,-0.858241,0.148269,-1.00651,-0.709972,1,0.00629052,0.0112427,-0.191517
18.1201,55.3578,43.2018,-10.3578,1.79817,-0.862846,0.149069,-1.01191,-0.713777,1,0.00647625,0.0115036,-0.196242
18.1401,55.3578,43.2018,-10.3578,1.79817,-0.867449,0.149868,-1.01732,-0.717581,1,0.00667543,0.0117805,-0.201274
18.1601,54.3519,43.0648,-9.35185,1.93519,-0.871608,0.150728,-1.02234,-0.72088,1,0.00688834,0.0120736,-0.206621
18.1801,53.5048,41.9524,-8.50476,3.04762,-0.875385,0.152082,-1.02747,-0.723303,1,0.00709356,0.0123537,-0.211747
18.2002,53.5048,41.9524,-8.50476,3.04762,-0.879181,0.153442,-1.03262,-0.725739,1,0.00731276,0.0126499,-0.217191
18.2201,55.4037,42.8899,-10.4037,2.11009,-0.883786,0.154376,-1.03816,-0.72941,1,0.00751295,0.0129178,-0.22213
18.2402,55.4037,42.8899,-10.4037,2.11009,-0.888432,0.155318,-1.04375,-0.733113,1,0.00771596,0.0131867,-0.227108
18.2601,54.2455,43.0182,-9.24545,1.98182,-0.892522,0.156195,-1.04872,-0.736327,1,0.00794479,0.0134867,-0.232683
18.2802,53.1111,42.9907,-8.11111,2.00926,-0.896139,0.157091,-1.05323,-0.739048,1,0.00816529,0.0137729,-0.238023
18.3002,53.1111,42.9907,-8.11111,2.00926,-0.899738,0.157983,-1.05772,-0.741756,1,0.00840063,0.0140754,-0.243689
18.3201,53.1111,42.9907,-8.11111,2.00926,-0.903336,0.158874,-1.06221,-0.744462,1,0.00861525,0.0143486,-0.248826
18.3401,53.1111,42.9907,-8.11111,2.00926,-0.906942,0.159767,-1.06671,-0.747175,1,0.00883256,0.0146225,-0.253998
18.3601,54.5634,45.6761,-9.56338,-0.676056,-0.91119,0.159467,-1.07066,-0.751723,1,0.0090772,0.0149278,-0.259786
18.3801,53.3043,45.8261,-8.30435,-0.826087,-0.914882,0.1591,-1.07398,-0.755782,1,0.0093125,0.0152187,-0.265324
18.4002,53.3043,45.8261,-8.30435,-0.826087,-0.918584,0.158732,-1.07732,-0.759852,1,0.00956277,0.0155258,-0.271195
18.4201,52.9888,42.9438,-7.98876,2.05618,-0.922125,0.159643,-1.08177,-0.762482,1,0.00979008,0.0158031,-0.276514
18.4402,52.9888,42.9438,-7.98876,2.05618,-0.92568,0.160558,-1.08624,-0.765122,1,0.0100194,0.0160812,-0.281866
18.4601,52.0444,42.9,-7.04444,2.1,-0.928806,0.16149,-1.0903,-0.767316,1,0.0102771,0.0163909,-0.287851
18.4801,50.9888,42.9438,-5.98876,2.05618,-0.931468,0.162404,-1.09387,-0.769064,1,0.0105248,0.0166857,-0.293575
18.5001,50.9888,42.9438,-5.98876,2.05618,-0.934129,0.163318,-1.09745,-0.770812,1,0.0107888,0.0169964,-0.299636
18.5201,49.9432,42.875,-4.94318,2.125,-0.936325,0.164262,-1.10059,-0.772064,1,0.0110294,0.0172763,-0.305124
18.5402,49.9432,42.875,-4.94318,2.125,-0.938528,0.165208,-1.10374,-0.773319,1,0.0112727,0.0175564,-0.310639
18.5601,49.5699,43.2151,-4.56989,1.78495,-0.940555,0.166,-1.10655,-0.774555,1,0.0115463,0.0178676,-0.3168
18.5801,48.6129,42.6774,-3.6129,2.32258,-0.94216,0.167032,-1.10919,-0.775128,1,0.0118094,0.0181631,-0.322683
18.6001,48.6129,42.6774,-3.6129,2.32258,-0.943766,0.168064,-1.11183,-0.775701,1,0.0120897,0.018474,-0.328905
18.6201,47.5699,42.8925,-2.56989,2.10753,-0.944908,0.169001,-1.11391,-0.775907,1,0.0123449,0.0187534,-0.334528
18.6401,47.5699,42.8925,-2.56989,2.10753,-0.946051,0.169938,-1.11599,-0.776113,1,0.0126029,0.0190323,-0.340173
18.6601,48.3735,45.0361,-3.37349,-0.0361446,-0.94755,0.169922,-1.11747,-0.777628,1,0.0128928,0.0193416,-0.346469
18.6801,47.3293,44.9146,-2.32927,0.0853659,-0.948585,0.16996,-1.11854,-0.778625,1,0.0131712,0.0196346,-0.352472
18.7001,47.3293,44.9146,-2.32927,0.0853659,-0.94962,0.169998,-1.11962,-0.779622,1,0.013467,0.0199424,-0.358811
18.7201,45.65,43.51,-0.65,1.49,-0.94991,0.170662,-1.12057,-0.779248,1,0.0137354,0.0202186,-0.364533
18.7401,45.65,43.51,-0.65,1.49,-0.950198,0.171323,-1.12152,-0.778875,1,0.014021,0.0205094,-0.37059
18.7601,44.37,43.3,0.63,1.7,-0.949918,0.172078,-1.122,-0.77784,1,0.0143243,0.0208144,-0.376981
18.7801,43.5417,43.3958,1.45833,1.60417,-0.94927,0.172791,-1.12206,-0.776479,1,0.014615,0.0211029,-0.383066
18.8001,43.5417,43.3958,1.45833,1.60417,-0.948622,0.173504,-1.12213,-0.775118,1,0.0149239,0.021405,-0.389482
18.8201,43.5417,43.3958,1.45833,1.60417,-0.947974,0.174217,-1.12219,-0.773756,1,0.0152042,0.0216755,-0.395264
18.8402,43.5417,43.3958,1.45833,1.60417,-0.947324,0.174931,-1.12226,-0.772393,1,0.0154867,0.0219444,-0.401052
18.8602,42.567,43.4742,2.43299,1.52577,-0.946241,0.175611,-1.12185,-0.770631,1,0.0158033,0.0222412,-0.407487
18.8801,41.7629,43.5876,3.23711,1.41237,-0.944808,0.176236,-1.12104,-0.768572,1,0.0161065,0.0225211,-0.413604
18.9002,41.7629,43.5876,3.23711,1.41237,-0.943364,0.176866,-1.12023,-0.766498,1,0.0164282,0.0228136,-0.420043
18.9201,40.8514,43.973,4.14865,1.02703,-0.941527,0.177321,-1.11885,-0.764206,1,0.0167198,0.0230748,-0.425837
18.9402,40.8514,43.973,4.14865,1.02703,-0.939681,0.177778,-1.11746,-0.761904,1,0.0170133,0.0233338,-0.431629
18.9602,40.8514,43.973,4.14865,1.02703,-0.937835,0.178235,-1.11607,-0.7596,1,0.0173416,0.0236192,-0.438059
18.9804,39.7957,43.3978,5.2043,1.60215,-0.935496,0.178955,-1.11445,-0.756541,1,0.0176554,0.0238877,-0.444161
19.0001,39.7957,43.3978,5.2043,1.60215,-0.933214,0.179657,-1.11287,-0.753556,1,0.0179878,0.0241675,-0.450574
19.0201,38.7158,43.2947,6.28421,1.70526,-0.930421,0.180415,-1.11084,-0.750005,1,0.0182887,0.0244167,-0.456337
19.0402,38.7158,43.2947,6.28421,1.70526,-0.927621,0.181175,-1.1088,-0.746446,1,0.0185913,0.0246634,-0.462089
19.0601,37.7053,43.2947,7.29474,1.70526,-0.924386,0.181931,-1.10632,-0.742455,1,0.0189294,0.0249343,-0.468466
19.0801,36.7938,43.3505,8.20619,1.64948,-0.92074,0.182664,-1.1034,-0.738075,1,0.0192353,0.025175,-0.474189
19.1001,36.7938,43.3505,8.20619,1.64948,-0.917092,0.183397,-1.10049,-0.733695,1,0.019577,0.0254391,-0.48053
19.1201,36.7938,43.3505,8.20619,1.64948,-0.913445,0.18413,-1.09758,-0.729314,1,0.019886,0.0256736,-0.486217
19.1401,36.7938,43.3505,8.20619,1.64948,-0.909797,0.184864,-1.09466,-0.724933,1,0.0201964,0.0259049,-0.491885
19.1601,35.7474,43.2211,9.25263,1.77895,-0.905685,0.185654,-1.09134,-0.720031,1,0.0205427,0.0261581,-0.498157
19.1801,34.7263,43.2421,10.2737,1.75789,-0.90112,0.186435,-1.08756,-0.714685,1,0.0208556,0.0263825,-0.503778
19.2001,34.7263,43.2421,10.2737,1.75789,-0.896553,0.187217,-1.08377,-0.709337,1,0.0212046,0.0266278,-0.509994
19.2201,33.989,42.2418,11.011,2.75824,-0.891662,0.188442,-1.0801,-0.70322,1,0.0215198,0.0268448,-0.51556
19.2401,33.989,42.2418,11.011,2.75824,-0.886765,0.189669,-1.07643,-0.697096,1,0.021836,0.0270582,-0.521098
19.2601,33.989,42.2418,11.011,2.75824,-0.881872,0.190894,-1.07277,-0.690978,1,0.0221885,0.0272908,-0.527216
19.2802,31.9178,43.7671,13.0822,1.23288,-0.876048,0.191443,-1.06749,-0.684605,1,0.0225246,0.0275073,-0.532992
19.3002,31.9178,43.7671,13.0822,1.23288,-0.870243,0.19199,-1.06223,-0.678253,1,0.0228793,0.0277303,-0.539032
19.3201,30.6892,43.8108,14.3108,1.18919,-0.863885,0.192519,-1.0564,-0.671367,1,0.0231993,0.0279269,-0.544431
19.3401,30.6892,43.8108,14.3108,1.18919,-0.857524,0.193047,-1.05057,-0.664476,1,0.0235196,0.0281195,-0.549792
19.3602,29.8933,43.5467,15.1067,1.45333,-0.850795,0.193695,-1.04449,-0.6571,1,0.0238758,0.0283286,-0.555702
19.3801,29.5,40.3871,15.5,4.6129,-0.843921,0.19574,-1.03966,-0.648181,1,0.0242142,0.0285225,-0.561269
19.4001,29.5,40.3871,15.5,4.6129,-0.837035,0.19779,-1.03482,-0.639245,1,0.0245707,0.0287213,-0.567076
19.4201,28.2857,39.9048,16.7143,5.09524,-0.829601,0.200056,-1.02966,-0.629545,1,0.024892,0.0288952,-0.572255
19.4401,28.2857,39.9048,16.7143,5.09524,-0.822173,0.20232,-1.02449,-0.619853,1,0.025214,0.0290642,-0.577386
19.4602,27.3279,40.377,17.6721,4.62295,-0.814311,0.204377,-1.01869,-0.609934,1,0.0255725,0.0292458,-0.583028
19.4801,27.3279,40.377,17.6721,4.62295,-0.806465,0.206429,-1.01289,-0.600036,1,0.0258958,0.0294037,-0.588052
19.5001,27.3279,40.377,17.6721,4.62295,-0.798613,0.208484,-1.0071,-0.590129,1,0.0262555,0.0295728,-0.593571
19.5202,26.8727,38.2364,18.1273,6.76364,-0.790535,0.211497,-1.00203,-0.579038,1,0.0265797,0.0297192,-0.59848
19.5401,26.8727,38.2364,18.1273,6.76364,-0.782498,0.214496,-0.996994,-0.568002,1,0.0269042,0.02986,-0.603332
19.5602,25.9649,38.9298,19.0351,6.07018,-0.774021,0.217199,-0.991221,-0.556822,1,0.0272654,0.0300095,-0.608654
19.5801,24.4857,40.3429,20.5143,4.65714,-0.764922,0.219265,-0.984187,-0.545657,1,0.027591,0.0301378,-0.61338
19.6002,24.4857,40.3429,20.5143,4.65714,-0.755767,0.221343,-0.977111,-0.534424,1,0.0279532,0.0302733,-0.618559
19.6201,23.7391,39.8986,21.2609,5.10145,-0.746358,0.223601,-0.969959,-0.522757,1,0.028279,0.0303891,-0.623153
19.6401,23.7391,39.8986,21.2609,5.10145,-0.736907,0.225869,-0.962776,-0.511038,1,0.0286047,0.0304988,-0.627681
19.6602,23.0909,34.8831,21.9091,10.1169,-0.727143,0.230378,-0.95752,-0.496765,1,0.0289662,0.0306136,-0.632633
19.6804,22.0649,34.8442,22.9351,10.1558,-0.716851,0.234935,-0.951786,-0.481916,1,0.0292913,0.0307103,-0.637015
19.7001,22.0649,34.8442,22.9351,10.1558,-0.706784,0.239393,-0.946177,-0.467392,1,0.0296529,0.0308097,-0.641801
19.7201,21.2051,35.1154,23.7949,9.88462,-0.69621,0.243785,-0.939995,-0.452425,1,0.0299789,0.0308917,-0.646031
19.7402,21.2051,35.1154,23.7949,9.88462,-0.685627,0.248182,-0.933808,-0.437445,1,0.0303053,0.0309663,-0.650186
19.7601,21.1111,35.5397,23.8889,9.46032,-0.675018,0.252383,-0.927401,-0.422636,1,0.0306686,0.0310404,-0.654711
19.7802,20.5606,35.8182,24.4394,9.18182,-0.664134,0.256472,-0.920606,-0.407662,1,0.031014,0.0311022,-0.65892
19.8001,20.5606,35.8182,24.4394,9.18182,-0.653296,0.260544,-0.91384,-0.392752,1,0.0313778,0.0311583,-0.663253
19.8201,20.5606,35.8182,24.4394,9.18182,-0.642432,0.264625,-0.907057,-0.377807,1,0.0317051,0.031201,-0.667068
19.8401,20.5606,35.8182,24.4394,9.18182,-0.631563,0.268709,-0.900272,-0.362854,1,0.0320322,0.0312361,-0.670799
19.8601,19.2188,36,25.7812,9,-0.62011,0.272707,-0.892817,-0.347403,1,0.0323955,0.0312662,-0.674847
19.8803,19.2188,36,25.7812,9,-0.608567,0.276736,-0.885304,-0.331831,1,0.03274,0.0312862,-0.678594
19.9001,19.2188,36,25.7812,9,-0.597197,0.280706,-0.877903,-0.316492,1,0.0331021,0.0312982,-0.682434
19.9201,20.3934,42.6066,24.6066,2.39344,-0.586256,0.28177,-0.868025,-0.304486,1,0.0334272,0.0313011,-0.685797
19.9402,20.3934,42.6066,24.6066,2.39344,-0.575296,0.282836,-0.858132,-0.29246,1,0.0337513,0.0312967,-0.689072
19.9601,20.3934,42.6066,24.6066,2.39344,-0.564384,0.283897,-0.848281,-0.280487,1,0.0341091,0.031284,-0.692605
19.9803,18.9394,37.303,26.0606,7.69697,-0.552703,0.287347,-0.84005,-0.265355,1,0.0344457,0.0312653,-0.695861
20.0001,18.9394,37.303,26.0606,7.69697,-0.541225,0.290737,-0.831962,-0.250488,1,0.0347952,0.0312404,-0.699189
20.0201,18.9394,37.303,26.0606,7.69697,-0.529638,0.294159,-0.823798,-0.235479,1,0.0351049,0.0312146,-0.702104
20.0402,18.9394,37.303,26.0606,7.69697,-0.518015,0.297592,-0.815607,-0.220422,1,0.0354095,0.0311865,-0.704949
20.0601,18.8814,38.8475,26.1186,6.15254,-0.506448,0.300317,-0.806765,-0.206131,1,0.035742,0.031153,-0.708034
20.0802,18.2295,38.8689,26.7705,6.13115,-0.494529,0.303047,-0.797576,-0.191482,1,0.0360521,0.0311196,-0.710895
20.1001,18.2295,38.8689,26.7705,6.13115,-0.482657,0.305766,-0.788423,-0.176891,1,0.0363723,0.031083,-0.713836
20.1202,18.2295,38.8689,26.7705,6.13115,-0.470733,0.308497,-0.77923,-0.162237,1,0.0366551,0.0310491,-0.716426
20.1402,18.2295,38.8689,26.7705,6.13115,-0.458801,0.31123,-0.77003,-0.147571,1,0.0369328,0.0310147,-0.718964
20.1601,18.2295,38.8689,26.7705,6.13115,-0.446957,0.313942,-0.760899,-0.133015,1,0.0372352,0.0309759,-0.721723
20.1801,17.3878,37.3469,27.6122,7.65306,-0.434687,0.317343,-0.75203,-0.117344,1,0.0375168,0.0309387,-0.724288
20.2002,17.3878,37.3469,27.6122,7.65306,-0.422373,0.320756,-0.743129,-0.101618,1,0.0378072,0.0308992,-0.726932
20.2201,17.3878,37.3469,27.6122,7.65306,-0.410139,0.324147,-0.734285,-0.0859921,1,0.0380635,0.0308635,-0.729263
20.2402,17.3878,37.3469,27.6122,7.65306,-0.397828,0.327559,-0.725387,-0.0702693,1,0.0383151,0.0308277,-0.731549
20.2602,17.3878,37.3469,27.6122,7.65306,-0.385573,0.330955,-0.716528,-0.0546172,1,0.0385889,0.030788,-0.734037
20.2801,16.4255,36.8723,28.5745,8.12766,-0.372893,0.334562,-0.707455,-0.0383311,1,0.0388436,0.0307504,-0.736353
20.3002,16.4255,36.8723,28.5745,8.12766,-0.36017,0.338181,-0.698351,-0.0219887,1,0.0391061,0.030711,-0.738739
20.3202,16.4255,36.8723,28.5745,8.12766,-0.34748,0.341791,-0.68927,-0.00568916,1,0.0393375,0.0306757,-0.740843
20.3402,16.4255,36.8723,28.5745,8.12766,-0.33474,0.345414,-0.680154,0.0106737,1,0.0395643,0.0306407,-0.742907
20.3601,16.4655,37.8621,28.5345,7.13793,-0.322121,0.348571,-0.670692,0.0264503,1,0.0397984,0.0306042,-0.74504
20.3801,15.3966,37.9483,29.6034,7.05172,-0.308958,0.351706,-0.660664,0.0427483,1,0.0400154,0.0305701,-0.74702
20.4002,15.3966,37.9483,29.6034,7.05172,-0.295779,0.354846,-0.650625,0.0590667,1,0.0402508,0.0305329,-0.749172
20.4201,12.7612,37.1493,32.2388,7.85075,-0.281474,0.358329,-0.639803,0.0768548,1,0.0404576,0.0305001,-0.751065
20.4401,12.7612,37.1493,32.2388,7.85075,-0.267149,0.361818,-0.628967,0.0946684,1,0.0406593,0.030468,-0.752917
20.4602,12.7612,37.1493,32.2388,7.85075,-0.252805,0.365311,-0.618116,0.112505,1,0.0408773,0.0304335,-0.754926
20.4801,12.7612,37.1493,32.2388,7.85075,-0.238493,0.368796,-0.607289,0.130303,1,0.0410785,0.0304016,-0.756786
20.5001,12.7612,37.1493,32.2388,7.85075,-0.224161,0.372286,-0.596447,0.148125,1,0.0412637,0.0303725,-0.758503
20.5201,12.7612,37.1493,32.2388,7.85075,-0.209835,0.375775,-0.58561,0.165939,1,0.0414435,0.0303443,-0.760178
20.5402,12.7612,37.1493,32.2388,7.85075,-0.195486,0.379269,-0.574755,0.183783,1,0.041618,0.0303172,-0.761808
20.5602,10.9474,36.1053,34.0526,8.89474,-0.18036,0.38322,-0.56358,0.20286,1,0.0417961,0.0302898,-0.763481
20.5801,10.9474,36.1053,34.0526,8.89474,-0.165228,0.387172,-0.5524,0.221944,1,0.0419146,0.0302717,-0.764597
20.6002,10.9474,36.1053,34.0526,8.89474,-0.150091,0.391126,-0.541217,0.241036,1,0.0420561,0.0302506,-0.765937
20.6202,10.9474,36.1053,34.0526,8.89474,-0.134917,0.39509,-0.530007,0.260173,1,0.0421758,0.0302332,-0.767078
20.6403,10.9474,36.1053,34.0526,8.89474,-0.119751,0.399051,-0.518802,0.279301,1,0.0423241,0.0302123,-0.768502
20.6603,11.3654,40.0577,33.6346,4.94231,-0.104782,0.401251,-0.506032,0.296469,1,0.0424815,0.0301908,-0.770025
20.6803,11.3654,40.0577,33.6346,4.94231,-0.0898456,0.403446,-0.493291,0.3136,1,0.0426247,0.0301714,-0.771414
20.7002,11.3654,40.0577,33.6346,4.94231,-0.0749862,0.405629,-0.480615,0.330643,1,0.0427701,0.03015,-0.772807
20.7202,11.0833,41.4375,33.9167,3.5625,-0.0598689,0.407217,-0.467086,0.347348,1,0.0428974,0.030128,-0.773991
20.7401,11.0833,41.4375,33.9167,3.5625,-0.044836,0.408796,-0.453632,0.36396,1,0.0430287,0.0301006,-0.77516
20.7601,11.0833,41.4375,33.9167,3.5625,-0.0297583,0.41038,-0.440138,0.380621,1,0.0431634,0.0300665,-0.77629
20.7801,11.0833,41.4375,33.9167,3.5625,-0.01468,0.411963,-0.426644,0.397283,1,0.0432878,0.0300286,-0.777265
20.8001,11.0833,41.4375,33.9167,3.5625,0.000388222,0.413546,-0.413158,0.413934,1,0.043415,0.0299826,-0.778178
20.8201,11.0833,41.4375,33.9167,3.5625,0.0154572,0.415129,-0.399672,0.430586,1,0.0435259,0.0299356,-0.778898
20.8401,11.0833,41.4375,33.9167,3.5625,0.0305257,0.416712,-0.386186,0.447237,1,0.0436334,0.0298832,-0.779516
20.8601,12.1842,44.9737,32.8158,0.0263158,0.04511,0.416723,-0.371613,0.461833,1,0.0437373,0.0298251,-0.780029
20.8802,12.1842,44.9737,32.8158,0.0263158,0.0597244,0.416735,-0.357011,0.47646,1,0.043848,0.0297539,-0.780471
20.9001,12.1842,44.9737,32.8158,0.0263158,0.0742836,0.416747,-0.342463,0.49103,1,0.0439534,0.0296761,-0.780777
20.9202,10.4186,42.3953,34.5814,2.60465,0.0896961,0.417908,-0.328212,0.507604,1,0.0440434,0.0296007,-0.780935
20.9403,10.4186,42.3953,34.5814,2.60465,0.105162,0.419073,-0.31391,0.524235,1,0.0441286,0.0295201,-0.780979
20.9601,10.4186,42.3953,34.5814,2.60465,0.120395,0.42022,-0.299824,0.540615,1,0.044218,0.0294239,-0.780891
20.9801,10.4186,42.3953,34.5814,2.60465,0.13576,0.421377,-0.285617,0.557137,1,0.0442977,0.0293259,-0.780673
21.0001,10.4186,42.3953,34.5814,2.60465,0.151132,0.422535,-0.271403,0.573667,1,0.0443765,0.0292156,-0.7803
21.0201,10.4186,42.3953,34.5814,2.60465,0.166501,0.423693,-0.257192,0.590193,1,0.0444402,0.0291152,-0.779872
21.0401,10.4186,42.3953,34.5814,2.60465,0.181872,0.42485,-0.242978,0.606722,1,0.0445101,0.0289944,-0.779277
21.0601,10.4186,42.3953,34.5814,2.60465,0.197246,0.426008,-0.228762,0.623255,1,0.0445835,0.0288566,-0.778525
21.0802,10.4186,42.3953,34.5814,2.60465,0.212633,0.427167,-0.214534,0.639801,1,0.0446536,0.0287156,-0.777697
21.1002,10.4186,42.3953,34.5814,2.60465,0.228011,0.428326,-0.200314,0.656337,1,0.0447284,0.0285566,-0.776711
21.1202,10.4186,42.3953,34.5814,2.60465,0.243384,0.429483,-0.1861,0.672867,1,0.0447968,0.0284043,-0.775729
21.1402,10.4186,42.3953,34.5814,2.60465,0.258762,0.430642,-0.17188,0.689403,1,0.0448666,0.0282433,-0.774658
21.1601,10.4186,42.3953,34.5814,2.60465,0,0,0,0,0,0.0449422,0.0280637,-0.773434
21.1801,10.4186,42.3953,34.5814,2.60465,0,0,0,0,0,0.0449957,0.0279028,-0.772209
21.2001,10.4186,42.3953,34.5814,2.60465,0,0,0,0,0,0.0450074,0.0277943,-0.771095
21.2201,12.4,29.4,32.6,15.6,0.0144731,0.00692576,0.00754731,0.0213988,1,0.0449993,0.0277285,-0.770232
